unit: cm^{-1}, only max(dg)>1.000e-04 are saved; dg/dQ_alpha * Q_alpha 
-0.132611 0.054014 0.031908 -0.124492 0.050684 0.02894 -0.123461 0.050285 0.028721 -0.086233 0.033624 0.020233 -0.090451 0.037263 0.022302 -0.094651 0.037047 0.022917 -0.096959 0.039325 0.024172 -0.095592 0.040098 0.023576 -0.09187 0.039321 0.021532 -0.04634 0.01585 0.015207 0.022227 -0.014431 0.003735 0.02968 -0.016694 0.001024 0.091485 -0.045297 -0.007763 0.088624 -0.046082 -0.004074 0.017252 -0.013643 0.006867 0.020761 -0.016378 0.008634 -0.0483 0.017062 0.015921 -0.044714 0.023353 0.013222 0.024336 0.001564 0.000131 0.02679 0.001285 -1.5e-05 0.099898 -0.023264 -0.014399 0.103018 -0.024554 -0.015042 0.03 -0.000787 -0.001128 0.036848 -0.002869 -0.002363 -0.04206 0.022509 0.012246 -0.119253 0.048632 0.027686 -0.120697 0.04907 0.027994 -0.083802 0.03566 0.019041 -0.085217 0.034279 0.018363 -0.090804 0.038475 0.020033 -0.091832 0.037546 0.019574 -0.092286 0.036402 0.019916 -0.092699 0.035867 0.021177 -0.043689 0.020712 0.005425 0.020984 -0.002338 -0.016152 0.026515 -0.003038 -0.019816 0.088257 -0.02663 -0.037486 0.087789 -0.028135 -0.034231 0.019979 -0.003062 -0.013819 0.024855 -0.005521 -0.013879 -0.044377 0.02053 0.005438 -0.045499 0.013475 0.00726 0.017644 -0.018266 -0.010659 0.022363 -0.020971 -0.012235 0.084442 -0.05114 -0.029536 0.084216 -0.050962 -0.029536 0.017929 -0.018352 -0.010827 0.021906 -0.02073 -0.012154 -0.045822 0.013418 0.007713 0.161436 -0.052824 -0.060923 0.160248 -0.05486 -0.056026 0.154836 -0.085654 -0.049477 0.169142 -0.079675 -0.020701 0.162903 -0.079927 -0.014999 -0.131395 0.052783 0.037214 0.159035 -0.087771 -0.050501 0.178887 -0.049018 -0.029466 0.185211 -0.051551 -0.030968 0.202519 -0.119459 0.010644 0.212409 -0.079544 -0.063884 0.156928 -0.086169 -0.049617 0.196142 -0.10593 -0.061168 0.202354 -0.091583 -0.035618 0.19829 -0.049503 -0.104887 0.180656 -0.050633 -0.030368 0.170335 -0.04618 -0.027799 
  3.0000000e-05   9.0000000e-05  -1.1500000e-04 
  7.5000000e-05  -6.0000000e-05   5.0000000e-05 
 -8.5000000e-05   4.0000000e-05   5.0000000e-05 
mode 10  freq    42.400000
-0.002022 0.003673 -0.006867 0.025173 -0.008568 -0.004078 0.001944 -0.001701 0.001483 -0.082026 0.040575 0.018335 0.134492 -0.05265 -0.023041 -0.038147 0.020897 0.008876 0.089578 -0.034497 -0.01499 0.080191 -0.031688 -0.012446 -0.075711 0.02531 0.020278 -0.028584 0.019604 0.008362 -0.100917 0.053353 0.023354 -0.188044 0.088197 0.039378 -0.065509 0.040494 0.017557 0.054759 -0.006276 -0.002865 0.119955 -0.03881 -0.017153 0.203438 -0.07155 -0.032241 0.072012 -0.024063 -0.010262 0.063143 -0.027301 -0.005203 0.133636 -0.056462 -0.015044 0.235385 -0.094712 -0.036638 0.072739 -0.036265 0.002304 -0.073643 0.0169 0.032813 -0.131599 0.041059 0.040858 -0.233679 0.079105 0.063022 -0.058886 0.017003 0.020218 -0.028206 0.009073 0.006076 -0.004656 0.003081 -0.000943 -0.12984 0.045011 0.033023 0.07317 -0.032653 -0.0237 -0.087796 0.029994 0.022032 0.031909 -0.015564 -0.012052 0.041258 -0.018392 -0.014314 -0.05002 0.025183 0.010717 -0.069805 0.020852 0.015454 -0.112156 0.032684 0.023788 -0.190344 0.060347 0.043492 -0.048079 0.004884 0.003241 0.064788 -0.033886 -0.025415 0.095192 -0.043882 -0.032682 0.176837 -0.07336 -0.053724 0.024718 -0.015024 -0.011562 0.033362 -0.014117 -0.01306 0.07905 -0.034738 -0.027111 0.140463 -0.063446 -0.043888 0.045528 -0.018359 -0.019218 -0.040376 0.022443 0.00429 -0.080175 0.040609 0.016232 -0.140877 0.069172 0.032376 -0.03987 0.020815 0.007033 -0.089616 0.016377 0.011664 0.14389 -0.064639 -0.049176 0.093853 -0.040712 -0.033578 -0.146976 0.077519 0.032852 0.102133 -0.021013 -0.009502 -0.003479 0.013634 -0.030534 -0.07654 0.040253 0.012801 0.142885 -0.064191 -0.007825 -0.147517 0.041039 0.052744 0.070959 0.050261 0.018469 -0.140052 0.016911 0.015021 -0.130896 0.065517 0.027913 0.056984 -0.02297 -0.024218 0.140246 -0.023095 -0.00842 -0.057956 -0.040944 -0.034649 -0.244631 0.077485 0.072395 0.240413 -0.099716 -0.029101 
 -1.1000000e-04   9.0000000e-05   5.5000000e-05 
  1.6500000e-04  -1.5000000e-05  -1.5000000e-05 
 -6.0000000e-05   5.0000000e-05   0.0000000e+00 
mode 11  freq    43.090000
-0.006837 0.006197 -0.033064 0.102289 -0.043786 -0.022046 0.040553 -0.014835 -0.009906 0.089718 -0.038766 -0.016203 0.10923 -0.045929 -0.023919 0.094844 -0.040015 -0.018589 0.10583 -0.044109 -0.023343 0.08021 -0.033765 -0.016929 -0.001083 0.001581 0.003557 0.075554 -0.029637 -0.01504 0.013733 -0.000789 -0.002191 -0.000509 0.003327 0.003342 -0.049528 0.029935 0.008303 -0.040916 0.029316 0.002026 0.029342 -0.004105 -0.010934 0.027535 -0.001109 -0.014637 0.082185 -0.031802 -0.018085 0.060329 -0.02887 -0.007256 0.071842 -0.041066 -0.005099 0.118557 -0.063338 -0.017704 0.015263 -0.022237 0.014197 -0.056089 0.008617 0.031832 -0.057172 0.016429 0.027771 -0.109054 0.040066 0.041417 0.001335 -0.003239 0.007508 -0.105277 0.042033 0.027189 -0.042631 0.01847 0.010789 -0.030326 0.014551 0.010987 -0.170555 0.069583 0.04574 -0.060123 0.026525 0.01716 -0.14278 0.058568 0.037862 -0.117108 0.047419 0.032376 0.034988 -0.016145 -0.003905 -0.045114 0.02433 0.013792 0.054504 -0.007705 -0.013215 0.116469 -0.029021 -0.029909 0.093766 -0.016265 -0.025367 0.018163 0.008823 -0.004494 -0.084614 0.044563 0.022933 -0.130135 0.061182 0.034347 -0.108329 0.049006 0.029969 -0.088719 0.031504 0.031676 -0.133644 0.042733 0.049601 -0.227344 0.079611 0.071351 -0.048283 0.001466 0.036162 0.086315 -0.054932 0.003489 0.117309 -0.060685 -0.010087 0.216143 -0.100715 -0.032811 0.025549 -0.016481 0.004095 0.215862 -0.056227 -0.058942 0.059486 -0.002627 -0.016643 -0.087952 0.01177 0.052228 -0.131328 0.06735 0.023939 -0.113164 0.064944 0.01257 -0.024686 0.024419 -0.141718 0.18066 -0.101627 -0.012343 0.018631 -0.030449 0.018188 -0.12293 0.030354 0.053024 -0.152439 0.105128 -0.011618 -0.172462 0.062764 0.06416 0.267796 -0.13608 -0.033683 -0.008919 -0.024621 0.037149 0.114813 -0.073754 -0.015221 0.241123 -0.010798 -0.08293 -0.168865 0.051769 0.064006 0.067707 -0.051698 0.004965 
 -1.1000000e-04   6.0000000e-05  -5.0000000e-06 
  1.5500000e-04  -5.5000000e-05   3.0000000e-05 
 -1.2500000e-04   1.1000000e-04  -1.0000000e-05 
mode 12  freq    43.640000
